"Index","Close.0019.HK","Close.0025.HK","Close.0043.HK","Close.0053.HK","Close.0055.HK","Close.0087.HK","Close.0114.HK","Close.0142.HK","Close.0174.HK","Close.0242.HK","Close.0260.HK","Close.0270.HK","Close.0383.HK","Close.0459.HK","Close.0656.HK","Close.0701.HK","Close.0715.HK","Close.1026.HK","Close.1191.HK","Close.1193.HK","Close.1196.HK","Close.1435.TW","Close.1504.TW","Close.2371.TW","Close.3027.TW","Close.3MINDIA.NS","Close.8092.HK","Close.ABIRLANUV.NS","Close.ALCHEM.NS","Close.ALTRI.PA","Close.ARTO.PA","Close.AXON.AT","Close.BALMLAWRI.NS","Close.BCG.V","Close.BEEYU.BO","Close.BEML.BO","Close.BEML.NS","Close.BI.PA","Close.BMMCF","Close.BURE.ST","Close.CADO.BA","Close.CEXE","Close.CFC.DE","Close.CHA.L","Close.CHHATTIND.BO","Close.CIEM.PA","Close.CNWHF","Close.CODI","Close.COME.BA","Close.DCMSRMCON.NS","Close.DLYT","Close.ESGI","Close.ESWB","Close.FCIC","Close.FNSI","Close.FORE.PA","Close.GBA.AX","Close.GOI-H.V","Close.GPG.L","Close.GPG.NZ","Close.GREENFIRE.NS","Close.HNG.AX","Close.HRG","Close.HWC.L","Close.IEP","Close.IHC.L","Close.J36.SI","Close.J37.SI","Close.JML.V","Close.KOATOOLIN.BO","Close.KSW.DE","Close.LAX.PA","Close.LPTC","Close.MAGAA","Close.MANAKSIA.BO","Close.MANAKSIA.NS","Close.MAVIIND.BO","Close.MBC.L","Close.MCDHOLDIN.NS","Close.MEVA.AT","Close.MIDW-B.ST","Close.MIR.AX","Close.MLNEI.PA","Close.MLT.AX","Close.MMAM","Close.MONC.PA","Close.MOP.BR","Close.MOPF.BR","Close.MTV.V","Close.N21.SI","Close.NETWORK.BO","Close.OCX.TO","Close.ODET.PA","Close.OPA.V","Close.OPBL","Close.PET.V","Close.PGRD","Close.PHOT","Close.PICO","Close.PRD.V","Close.RES.TO","Close.REX","Close.RHL.AX","Close.SCHO.CO","Close.SEB","Close.SOL.AX","Close.SVS.V","Close.SVW.AX","Close.TEXF.BR","Close.TRS.NZ","Close.U04.SI","Close.U96.SI","Close.VCMG","Close.VSVS.L","Close.YOW.AX"
2008-02-28,70.45369170581,4.29089869190041,0.37351259096759,72.3608261460135,2.4340789916138,13.2883273718361,0.521222458318282,4.46193420401233,0.789909539013875,8.83886701292153,0.23594,3.20777601152559,0.00468394150156468,0.087,4.9838072151655,0.211842105263158,0.381493165591987,0.239468007522993,3.258,8.05198051974576,0.309796714805256,5.75,13.919352060841,18.7499,16.7334562014977,1906,0.106,1640.13705931152,68.8130011670149,15,2221.50119582292,6.12,145.842766782157,3.5,9.55,1108.29296376689,1113.85506105297,62,1e-04,33.2332677250152,5.80033222936215,5.84370967741935,9.3,15.5,7.7,8.14512590915156,7.3,6.42647149927395,0.6,64.4368603831424,0.3,0.25,0.09,0.212079207920792,0.14,372.465942078946,0.052,1,57.5186743479183,1.35998894778706,481.335474121647,0.928089455405245,6.93727972626176,13.5,75.3477527192251,72.5,22.6498802197462,15.0732173444928,0.18,1.28,4.68,0.06,0.5,0.15,71.2107659396615,71.0395021225634,14.95,281775.448977172,238.65,2.35,56.260414471433,1.965,1.77124860178698,4.1,0,2111.21123709625,325,6600,0.1,2.02680236262016,40,33.0626554994491,243.044627360966,23,0.07,0.2,7.49925,0.505,33.82,0.8,1.17,18.5,2.12604823581071,352.888901588119,1583.25005205087,5.38581658486808,0.39,8.3275581700021,7.97548160277259,0.001,2.58239569364803,3.89337609626055,0.05,357.982865413344,5.85
2008-02-29,68.8948134759458,4.29089869190041,0.365390203547993,72.1985821412018,2.39417605732505,12.9579960699374,0.516061839919091,4.53034744273722,0.789909539013875,9.0085124284469,0.23988,3.20013844959339,0.00253006910904326,0.087,5.04938492197031,0.205663377192982,0.375437718519099,0.234772556395092,3.192,8.83967426624263,0.320356150862428,5.84,14.3170478340079,18.5999,16.7699702583453,1964,0.093,1644.91880000922,67.9634579427308,15,2221.49162034546,6.08,144.412722312119,3.4,9.5,1088.97046675737,1086.48605098138,62.35,1e-04,33.5079228301806,5.62813459724416,5.68388172043011,9.3,14,7.7,8.14512590915156,7.3,6.42174962455002,0.63,64.4368603831424,0.3,0.25,0.12,0.212079207920792,0.14,372.465942078946,0.06,1,57.5186743479183,1.36818984499631,533.041820929354,0.946558897303856,6.86907613344739,14,72.6487301265441,75,22.6336553771819,15.1475612031586,0.19,1.23,4.5,0.08,0.5,0.15,69.5366596303002,69.6513739201685,14.25,275511.891385009,225,2.32,56.260414471433,2.15,1.77908598498072,4.04,0,2007.03648614854,325,6901,0.1,2.00886605852618,40.5,33.2474164253974,236.213637834324,21.5,0.07,0.18,7.49925,0.505,34.18,0.75,1.15,18.57,2.12604823581071,344.95412155241,1566.50129605531,5.33022105883073,0.39,8.11311461197629,7.94664297905826,0.001,2.66569850946277,3.80632906971814,0.05,344.425715834629,6
2008-03-03,67.1458281448788,4.40845756017165,0.369451397257791,72.4419481484193,2.34429738946411,13.0631014841779,0.521222458318282,4.54555220516967,0.798403189971014,8.63829911001188,0.23692,3.07793745867813,0.00235366598549286,0.086,4.89364505074641,0.198601973684211,0.375437718519099,0.234772556395092,3.244,10.4150617592364,0.313311685267203,5.78,14.1579695247411,18.8999,16.4777116596506,1870.1,0.113,1592.22401752055,66.6891431063046,14.6,2117.13806695911,5.86,141.159859072269,3.1,9.03,1048.77967297759,1045.6598532334,62,1e-04,33.1417160232934,5.80033222936215,5.46411827956989,9.1,14,7.7,7.93166743704965,7.29,6.27064963338414,0.655,62.5574519553007,0.3,0.25,0.38,0.212079207920792,0.14,372.465942078946,0.06,1,57.5186743479183,1.34360353877758,466.448809973555,0.932706815879898,6.83010265183918,14,71.7490561788937,75,22.4876317941033,14.7386699804967,0.19,1.17,4.44,0.08,0.5,0.15,65.90262398315,66.1402261141107,13.55,264534.583491392,216.1,2.3,55.6282749829899,1.95,1.77908598498072,3.94,0,2111.21123709625,325,6500,0.1,1.93710930012702,38.1,32.4986435490082,241.064630396722,21,0.06,0.21,7.49925,0.505,34.299999,0.74,1.2,17.5,2.12604823581071,340.777921533616,1546.79687723701,5.28157497354805,0.39,7.82718986794189,7.9786858942964,0.001,2.77677453280981,3.51353452589367,0.05,356.832515021983,5.55
2008-03-04,66.6135282615105,4.2615089748326,0.401932573340903,72.4419481484193,2.48395765947474,13.21325207595,0.531543695116664,4.62916201410588,0.789909539013875,8.42233988424082,0.23495,3.0168369632205,0.00235951360284812,0.087,4.91823771686072,0.194188596491228,0.375437718519099,0.220686203011386,3.128,10.677626341402,0.306274482007643,6.18,14.7545131844914,19.0499,16.8065573871498,1900,0.093,1530.15702326439,65.6272140759494,14.04,2117.13806695911,5.86,136.548943302657,3.2,8.75,1037.90722929048,1042.46211667917,61.95,1e-04,32.6839575146844,5.80033222936215,5.79376344086021,9.2,14,7.7,7.93166743704965,7.29,6.12427151694219,0.658,62.3784606764587,0.3,0.25,0.22,0.212079207920792,0.14,372.465942078946,0.06,1,57.0762230067805,1.35998894778706,474.785341896487,0.932706815879898,6.83010265183918,14,73.1735385548361,75,22.6012056920533,14.5713962984986,0.19,1.12,4.44,0.08,0.5,0.15,63.0852255600785,63.6089335097435,12.9,267373.498648705,208,2.3,54.3639960061038,1.99,1.77908598498072,3.814,100,2122.68957433369,325,6500,0.1,1.99092975443219,37.7,32.9848590710589,240.32213153513,20,0.06,0.21,7.49925,0.505,33.529999,0.75,1.18,17.35,2.1826033968527,340.777921533616,1512.31414430497,5.19123224373736,0.39,7.61989442851694,7.9786858942964,0.001,2.81148053798633,3.36318057095678,0.065,353.080365423319,6
2008-03-05,68.8187706354647,4.2144854275241,0.393810185921306,72.1985821412018,2.49393339304693,13.21325207595,0.50574060312071,4.56075696760212,0.798403189971014,8.54574141035121,0.23495,3.09321258254254,0.00470733197098572,0.086,4.74609726256059,0.211842105263158,0.363326824373321,0.233833466169511,2.996,11.3777985605103,0.306274482007643,6.38,14.9533610710749,19.4999,16.9526866864971,1830,0.093,1511.03006047358,66.6891431063046,14.5,2202.35981637538,5.86,139.408317327735,2.9,8.9,1050.0587839996,1050.45645806474,62,5e-04,32.6839575146844,5.86377346224773,5.12448387096774,9.2,13,7.7,7.93166743704965,7.3,6.07233089497892,0.65,61.7519912005115,0.3,0.25,0.25,0.228712871287129,0.14,372.465942078946,0.06,1,58.4244802431611,1.37637435679654,441.736947487722,0.932706815879898,6.8885628742515,14,74.0282294798606,75,22.9581522284677,14.6829120864973,0.17,1.07,4.45,0.04,0.5,0.15,61.9419334463684,61.2409501056581,12.3,269029.10927712,203,2.3,56.0497013086186,1.925,1.60666355471827,3.888,100,2122.68001701709,325,7000,0.1,2.04473289570253,35.85,32.9070665323929,244.69792482611,21,0.06,0.21,28.49715,0.505,33.040001,0.72,1.18,17.450001,2.12604823581071,340.777921533616,1507.3880396004,5.01749622487065,0.39,7.80574551213931,7.9786858942964,0.001,2.7628921307392,3.35526720490747,0.065,358.84755832497,5.55
2008-03-06,68.6666849545023,4.2615089748326,0.389748992211507,72.1985821412018,2.49393339304693,13.4084478452538,0.50574060312071,4.56075696760212,0.798403189971014,8.49946256052087,0.23692,3.05502477288152,0.00482493405335266,0.087,4.87725267617022,0.203015350877193,0.363326824373321,0.225381654139288,3.128,11.1152339783447,0.302752249210031,6.39,15.2715176896084,19.9499,17.0988086786488,1830,0.1,1511.03006047358,63.5458331764533,14.49,2117.13806695911,5.74,135.851472230834,3,8.36,1050.0587839996,1009.66247602292,61,5e-04,32.5008541112408,5.9544037949414,4.645,8.97,14,7.7,7.93166743704965,7.3,5.77957466209502,0.655,61.7519912005115,0.3,0.25,0.12,0.228712871287129,0.14,372.465942078946,0.054,1,58.4244802431611,1.36818984499631,441.736947487722,0.932706815879898,6.8885628742515,14,71.0143227298799,72.5,23.2826490797534,15.1847331324915,0.17,1.07,4.4,0.05,0.5,0.15,59.6145173577441,59.9753038034745,12.3,285025.727511483,201.3,2.25,56.0497013086186,1.91,1.76341121859323,3.802,100,1984.09892630684,325,7000,0.1,2.01782843956156,35.85,32.1874656148958,245.519623566271,20.5,0.05,0.21,20.9979,0.505,31.91,0.73,1.07,17.059999,2.12604823581071,334.096001503545,1436.45213185449,5.12868727694534,0.39,7.68422749592468,7.9786858942964,0.001,2.77677453280981,3.38692066910471,0.05,364.90812917878,6.45
2008-03-07,64.7124572494811,4.20272954069698,0.381634978387187,69.0753850485768,2.42410325804162,12.8378755965196,0.490258747923137,4.40872572771988,0.798403189971014,8.54574141035121,0.23297,3.0091994012883,0.00506046308571737,0.084,4.60674976591288,0.203015350877193,0.375437718519099,0.206599849627681,2.866,10.5901048140134,0.306274482007643,5.96,14.5158957205913,19.2999,17.0988086786488,1850,0.1,1511.03006047358,62.0166553727418,14.3,2287.58156579164,5.48,133.331754321196,3,8.34,1036.53675319546,1052.51214584961,61.5,5e-04,32.5008541112408,6.07222322744319,5.13,9.23,13,7.7,7.93166743704965,7.3,5.86929028184976,0.645,57.9484265251176,0.3,0.25,0.11,0.212079207920792,0.14,372.465942078946,0.06,1,57.0762230067805,1.35998894778706,401.741443143181,0.928089455405245,6.78138579982891,14,67.4980911907601,75,22.8121286453891,14.9802875211606,0.18,1.02,4.49,0.06,0.5,0.15,60.3903227206189,61.2001228055876,11.7,279236.168872241,192.25,2.2,55.6282749829899,1.9,1.76341121859323,3.8,100,1984.09892630684,325,7000,0.1,1.93710930012702,34.1,31.8762886532143,236.9957366352,21.5,0.05,0.21,20.9979,0.505,32.060001,0.7,1.1,17.18,2.09913623282577,338.272201522339,1424.62948056351,5.03139510637998,0.39,7.64848690292038,7.85051423334385,0.001,2.78371573384512,3.25239344626644,0.065,362.885365403368,5.85
2008-03-10,66.4994640007888,4.06753684218505,0.381634978387187,64.6136749162553,2.44405472518599,13.003041247469,0.474776892725564,4.34032068121613,0.772922237099599,8.28351207485365,0.231,2.90991109616965,0.00482493405335266,0.085,4.45920197772705,0.189775219298246,0.36938227144621,0.221625293236966,3.088,11.1152339783447,0.299230016412419,5.85,13.8000433288909,18.4999,16.6238409589979,1980,0.095,1388.85658564732,62.6113356297407,13.7,2255.98249016539,5.48,134.43958660174,3,7.65,1022.78630970882,1021.44841932279,61.4,5e-04,32.409302409519,6.11753839379003,4.9,9.35,13,7.7,7.93166743704965,7.3,5.53403717645046,0.646,55.0398182439341,0.3,0.25,0.14,0.212079207920792,0.14,372.465942078946,0.06,1,57.0762230067805,1.35259227190017,366.211938043068,0.923472094930592,6.96650983746792,14,62.0475664371093,75,22.7147795900033,14.4598805104999,0.17,0.97,4.45,0.06,0.5,0.15,60.0228359697835,59.4853762026292,11.75,268063.336410544,188,2.2,55.2068486573612,1.85,1.77124860178698,3.528,100,1984.09892630684,325,7000,0.1,1.92814691909164,32.5,30.8455117464668,235.649338699514,21,0.06,0.21,20.9979,0.505,31.200001,0.65,1.15,17.049999,2.09913623282577,340.777921533616,1403.93984080429,4.92020405430529,0.39,7.30537721007909,8.01072880953454,0.001,2.80453933695103,3.18117315182264,0.05,363.464400835261,5.25
2008-03-11,69.3130490985923,4.00875740804942,0.381634978387187,64.7353579198641,2.49393339304693,13.4384779636083,0.485098129523946,4.1502857274739,0.781415888056737,8.32978218458014,0.231,2.97864915355948,0.00486034462511507,0.086,4.27066914885072,0.203015350877193,0.36938227144621,0.209417120304422,3.062,11.1152339783447,0.306274482007643,6.2,14.2375086793745,18.5999,16.7699702583453,2000,0.081,1434.52220931036,65.6272140759494,13.7,2117.13806695911,5.6,137.621137070562,2.5,8.7,1072.03208405632,1074.43948222147,60,5e-04,32.867060918128,6.2081687264837,5.16,9.35,13,7.7,7.93166743704965,7.25,5.71819029068388,0.675,56.7402353929337,0.3,0.25,0.1,0.212079207920792,0.14,372.465942078946,0.06,1,54.1549989946224,1.31920328118826,396.977710615791,0.923472094930592,6.96650983746792,14,64.8515481663682,75,21.7575138787103,14.1810910405031,0.17,1.01,4.28,0.06,0.5,0.15,61.6152785567369,61.4859139060807,12.3,267132.267038736,188,2.25,55.2068486573612,1.8,1.77124860178698,3.44,100,1984.09892630684,300,7000,0.1,1.92814691909164,35.7,30.7093723727236,241.757629334207,24,0.05,0.21,20.9979,0.505,32.27,0.71,1.08,18.200001,2.10452191737675,340.777921533616,1481.00379423128,4.93410293581462,0.39,7.03374870324641,8.01072880953454,0.001,2.76983333177451,3.24448008021712,0.05,337.500452069193,6
2008-03-12,68.8187706354647,3.9970015212223,0.401932573340903,65.5060169427196,2.47398192590255,13.4084478452538,0.5109012215199,4.12747858382522,0.781415888056737,8.1755280919162,0.24087,2.94046134389846,0.00247126806785979,0.088,4.34443893869362,0.185361842105263,0.375437718519099,0.223503473688127,3.062,11.1152339783447,0.302752249210031,6.04,14.3965869886412,18.6499,16.8430714439974,1853,0.081,1401.05002442646,64.6502393680226,13.99,2255.98249016539,5.52,131.544538318273,2.6,8.88,1058.00754535068,1046.02530883959,60,5e-04,32.867060918128,6.2081687264837,5.49,9.35,12.5,7.7,8.36981903767988,7.25,5.77013091264715,0.658,55.2635573424867,0.3,0.25,0.13,0.212079207920792,0.14,372.465942078946,0.06,1,54.8291276128127,1.32754426686498,401.939931998489,0.914237373981286,6.78138579982891,14,64.8215634831751,75,22.244259155639,14.5899822631651,0.15,1.02,4.39,0.06,0.5,0.15,61.2477918059015,59.6078581028405,12.9,273734.395311557,191.6,2.31,56.260414471433,1.965,1.76341121859323,3.68,100,1984.09892630684,325,7000,0.1,2.01782843956156,36,29.7855619083962,242.203128651162,23.5,0.05,0.18,20.9979,0.505,31.280001,0.7,1.02,18.790001,2.10452191737675,341.613161537375,1478.81663231385,4.96885013958797,0.39,7.11237800785587,8.07481464001081,0.001,2.76983333177451,3.30778700861161,0.05,353.080365423319,6.3
2008-03-13,67.0697853043976,3.70310435054419,0.37351259096759,62.5450638549063,2.41412752446943,13.0631014841779,0.479937511124755,4.3327182999999,0.76442858614246,7.92872503969541,0.23199,2.94809890583067,0.00430709504978114,0.079,4.2788612318888,0.194188596491228,0.36938227144621,0.206599849627681,2.996,11.1152339783447,0.292192813152859,5.86,13.6011954423075,18.2999,16.7334562014977,1850,0.081,1405.68831290323,62.8237214358118,14.19,2235.87398749413,5.3,125.556767754458,2.5,7.92,995.285422735545,1005.00291704389,60,5e-04,32.867060918128,6.2081687264837,5.24,9.35,13.17,7.7,7.93166743704965,7.25,5.85512465767796,0.658,51.728479585356,0.3,0.25,0.13,0.212079207920792,0.14,372.465942078946,0.06,1,54.3797085340192,1.31920328118826,403.924820551568,0.90500265303198,6.83010265183918,14,68.0378979584849,75,21.8224132489675,14.218262969836,0.16,0.97,4.44,0.08,0.13,0.15,54.714694013272,53.0754900915703,13.5,270348.688504982,183.9,2.23,55.6282749829899,1.89,1.75557383539948,3.678,100,1979.32026800648,325,7000,0.1,1.91021061499765,34,29.8536340263454,244.381125311831,24,0.06,0.18,20.9979,0.505,31.23,0.67,1.03,18.620001,2.10452191737675,332.425521496027,1502.46193489582,4.93410293581462,0.39,6.82645326382146,8.0440534413822,0.001,2.61016890118033,3.1495196876254,0.05,353.366022903053,6.45
2008-03-14,65.8911212769394,3.732494067612,0.397871379631104,61.0037458091952,2.32434592231974,12.9730111291146,0.495419366322328,4.07427010753278,0.76442858614246,7.71276581392435,0.23199,3.03211208708491,0.00224775913783645,0.076,4.45100168618894,0.194188596491228,0.36938227144621,0.197208947371877,2.996,11.1152339783447,0.295715045950471,5.75,13.5216562876741,18.5999,16.69694214465,1889,0.11,1377.14132093795,64.0555591110238,14.18,2234.91643974788,5.4,130.471701126871,3.1,7.71,985.006852022941,992.211970826972,59.5,5e-04,32.867060918128,6.02690806109635,5.4,9.25,13.17,7.7,7.93166743704965,7.25,5.63319654565307,0.64,53.5183923737766,0.3,0.25,0.13,0.214158415841584,0.14,372.465942078946,0.06,1,54.3797085340192,1.30249626182979,370.181715149226,0.900385292557327,6.82035928143713,14,64.459330760229,72.5,22.2280343130747,14.5899822631651,0.16,0.96,4.5,0.08,0.5,0.15,55.2863400701271,55.5251280957967,14.15,265100.842954792,182,2.26,56.0497013086186,1.98,1.76341121859323,3.778,100,1985.05465796691,325,7000,0.1,1.96401952727961,33.45,29.9897734000886,237.599635709294,22.5,0.06,0.2,20.9979,0.505,29.799999,0.67,1.05,18.799999,2.10989665541442,321.567401447162,1517.24024900955,4.94105237656929,0.39,6.87649009402748,8.6515871142973,0.001,2.62405130325094,3.18117315182264,0.05,349.621593776813,7.5
2008-03-17,62.2790863540835,3.58554548227294,0.353214996013874,59.2190617562667,2.32434592231974,12.237273229431,0.469616274326373,4.03626639367279,0.755934935185322,7.32712621221255,0.2152,2.75715985752557,0.00449551827567291,0.07,3.91819615721238,0.185361842105263,0.357271377300433,0.17842714286027,2.996,11.1152339783447,0.281633377095687,5.58,13.2432692464573,18.6999,16.3680964171508,1800,0.11,1301.68545272822,60.7423405363156,14.18,2197.56250216667,5.16,126.62960494586,3,6.82,933.842411142425,937.393629897305,59.9,5e-04,32.6839575146844,6.1537905268675,5.29,9,14,7.7,7.93166743704965,7.25,5.47265280503932,0.629,49.2226016815671,0.3,0.25,0.12,0.214158415841584,0.14,372.465942078946,0.06,1,53.9302894552256,1.26074958677115,309.245636569702,0.877298490184062,6.76189905902481,14,62.399399325425,73.75,22.7796789602605,14.8501857684954,0.16,0.92,4.17,0.08,0.5,0.15,51.0806583661218,50.625852087344,14.85,254943.722535068,168.75,2.13,56.0497013086186,1.91,1.76341121859323,3.768,100,2016.59380274924,325,7000,0.1,1.81156094248074,27.85,27.8601494135064,235.61963874505,21.5,0.05,0.2,28.49715,0.505,29.469999,0.65,1.02,18.309999,2.10452191737675,317.391201428368,1527.0924584187,4.70477139091056,0.39,6.79071267081716,8.33115796191592,0.001,2.55463088950681,3.08621275923092,0.04,323.078609578852,7.35
2008-03-18,64.2562002065941,3.59730136910007,0.341031414884478,57.5966217081498,2.09490405015942,12.3874238212031,0.474776892725564,3.93745182230413,0.738947633271045,6.78723251783681,0.20731,2.74952229559337,0.00203009782516838,0.058,3.59850791472642,0.176535087719298,0.363326824373321,0.185000774439332,2.736,11.1152339783447,0.295715045950471,5.63,13.6011954423075,19.3999,16.3315823603032,1849,0.071,1219.34387791381,60.3175689241736,13.89,2127.67109216787,5.24,128.684520869698,2.4,7.47,943.527108880523,937.393629897305,60.34,5e-04,33.1417160232934,6.16285356013687,5.28,9.2,13,7.7,7.93166743704965,7.25,5.62847467092914,0.625,49.1331060421461,0.3,0.25,0.12,0.214158415841584,0.14,372.465942078946,0.06,1,53.9302894552256,1.25240025175942,327.506611258028,0.914237373981286,6.78138579982891,14,63.3917798986879,73.75,22.7549453240387,15.1910956839679,0.16,0.89,4.6,0.06,0.5,0.15,48.9982334447212,49.3602057851604,15.55,248595.52227274,152.7,2.15,55.4175618201756,1.85,1.77124860178698,3.48,100,1987.92185294712,300,6500,0.1,1.78465648633977,25.2,28.6283709107776,239.579632673539,20.5,0.05,0.2,23.9976,0.505,30.280001,0.66,0.96,18.77,2.10452191737675,318.226441432126,1572.28668308759,4.79511412072125,0.39,6.86219385682576,8.45932962286847,0.001,2.5338072864009,3.15743305367471,0.04,331.733259167541,6.3
2008-03-19,64.8645429304435,3.54439987837801,0.357276189723673,59.7463547719046,2.1946613858813,12.582619590507,0.479937511124755,3.95265658473658,0.772922237099599,7.21915096937894,0.20435,2.67314667627133,0.00435420085625408,0.059,3.45916041807871,0.176535087719298,0.36938227144621,0.197208947371877,3.05,11.1152339783447,0.292192813152859,5.85,13.5216562876741,19.9998,16.5873269021503,1717,0.071,1239.42718884415,60.0202287956741,13.88,2202.35981637538,5.12,125.110124609602,2.8,6.8,905.747651194641,877.093454874671,61,5e-04,33.1417160232934,6.16285356013687,5.3,9.3,13,7.7,7.93166743704965,7.25,5.61903092148127,0.61,46.6272281383572,0.3,0.25,0.12,0.214158415841584,0.14,372.465942078946,0.06,0.95,53.9302894552256,1.25240025175942,344.378163959199,0.914237373981286,6.78138579982891,14,60.8431697931158,73.8,23.1341944127727,15.2098269980049,0.16,0.87,4.45,0.06,0.5,0.15,50.0190299748195,48.9927600845265,16.3,246310.170178303,150,2.16,55.4175618201756,1.85,1.56747663874954,3.58,100,1987.92185294712,300,6500,0.1,1.75775203019879,25.05,28.2005002789419,235.629538729872,20,0.05,0.17,23.9976,0.505,29.57,0.6,0.91,19.33,2.1152823399654,315.72072142085,1568.24534538916,4.91325461355062,0.39,6.86219385682576,8.45932962286847,0.001,2.5338072864009,3.07829939318161,0.04,328.560145000769,6.6
2008-03-20,64.7504786697217,3.45623072717458,0.349153802304076,57.6371827093527,2.18468565230911,12.447484057912,0.433491945532037,3.60299620211703,0.76442858614246,7.0417530817479,0.19744,2.69605936206794,0.00444841246919997,0.058,3.68867828764554,0.176535087719298,0.375437718519099,0.17842714286027,2.984,11.1152339783447,0.288670580355247,5.94,13.5614258649908,21.3999,16.7699702583453,1717,0.082,1239.42718884415,59.4680256998894,13.88,2211.93529383788,4.96,122.965093650295,2.5,6.55,905.747651194641,868.870703735221,61,5e-04,32.867060918128,6.16285356013687,5.67,8.9,15,7.7,7.93166743704965,7.35,6.07233089497892,0.61,46.6272281383572,0.3,0.25,0.13,0.214158415841584,0.14,372.465942078946,0.06,0.95,53.9302894552256,1.2190029117125,313.116169248205,0.914237373981286,6.83010265183918,12.5,59.5801492675889,72.5,24.2884307697892,15.0787077997462,0.16,0.86,4.15,0.06,0.5,0.15,48.9982334447212,48.9927600845265,16.3,246310.170178303,146,2.11,54.3639960061038,1.95,1.56747663874954,3.65,100,1987.92185294712,300,6500,0.1,1.60529921641154,24.35,28.1518796991679,237.72833551197,20.5,0.05,0.17,23.9976,0.505,30.09,0.56,0.9,18.49,2.1152823399654,315.72072142085,1602.74477159194,4.86460852826794,0.39,6.84074950102318,8.3952437923922,0.001,2.55463088950681,3.05455929503368,0.04,330.003873344288,6
2008-03-21,64.7504786697217,3.45623072717458,0.33697022117468,57.6371827093527,1.99514671443754,12.1321678151905,0.433491945532037,3.60299620211703,0.76442858614246,7.0417530817479,0.19744,2.69605936206794,0.00411899669152022,0.058,3.31980471293096,0.176535087719298,0.375437718519099,0.17842714286027,2.984,11.1152339783447,0.288670580355247,6.02,14.1181999474244,21.5998,16.7334562014977,1717,0.082,1239.42718884415,59.4680256998894,13.88,2211.93529383788,4.96,122.965093650295,2,6.55,905.747651194641,868.870703735221,60.05,5e-04,32.867060918128,6.16285356013687,4.87,8.49,13.17,7.7,7.93166743704965,7.35,5.6520840445488,0.61,46.6272281383572,0.3,0.25,0.13,0.214158415841584,0.14,372.465942078946,0.055,0.95,53.9302894552256,1.21065357670077,313.116169248205,0.854211687810797,6.73266894781865,12.5,59.5801492675889,72.5,24.2884307697892,15.0787077997462,0.15,0.86,4.12,0.06,0.5,0.15,48.9982334447212,48.9927600845265,16.3,246310.170178303,146,2.11,54.3639960061038,1.95,1.56747663874954,3.57,100,1987.92185294712,300,6500,0.1,1.56942660822358,24.35,27.6559398666761,237.72833551197,19,0.04,0.17,23.9976,0.505,29.030001,0.5,0.9,17.940001,2.17154741840454,315.72072142085,1537.68871075241,4.86460852826794,0.39,6.84074950102318,8.3952437923922,0.001,2.55463088950681,3.05455929503368,0.04,32.9972991454587,6
2008-03-24,64.7504786697217,3.45623072717458,0.33697022117468,57.6371827093527,1.99514671443754,12.1321678151905,0.433491945532037,3.60299620211703,0.76442858614246,7.0417530817479,0.19744,2.69605936206794,0.00411899669152022,0.058,3.31980471293096,0.176535087719298,0.375437718519099,0.17842714286027,2.984,11.1152339783447,0.288670580355247,6.34,15.0726698030249,21.7498,16.8430714439974,1800,0.082,1176.3082116345,60.7423405363156,13.88,2211.93529383788,4.96,125.110124609602,2.1,6.2,863.856765223719,877.093454874671,60.05,5e-04,32.867060918128,6.16285356013687,6.03,8.49,13.17,7.7,7.93166743704965,7.35,5.94956215215664,0.61,44.7478197105155,0.3,0.25,0.13,0.214158415841584,0.14,372.465942078946,0.055,0.95,53.9302894552256,1.21065357670077,367.452493388742,0.854211687810797,6.82035928143713,12.5,60.9709819123875,72.5,24.8160816758538,15.0787077997462,0.14,0.86,4.12,0.06,0.5,0.15,47.4466227189717,47.3596680817089,17.1,246310.170178303,134.15,2.11,54.3639960061038,1.95,1.56747663874954,3.57,100,1987.92185294712,300,6500,0.1,1.79362463838676,23.8,28.7158897047467,237.72833551197,20.5,0.06,0.17,25.49745,0.505,30.299999,0.53,0.93,20.379999,2.17154741840454,315.72072142085,1621.47303153059,4.86460852826794,0.39,6.84074950102318,8.3952437923922,0.001,2.57545449261272,3.24448008021712,0.04,32.9972991454587,6
