"Index","Close.0019.HK","Close.0025.HK","Close.0043.HK","Close.0053.HK","Close.0055.HK","Close.0087.HK","Close.0114.HK","Close.0142.HK","Close.0174.HK","Close.0242.HK","Close.0260.HK","Close.0270.HK","Close.0383.HK","Close.0459.HK","Close.0656.HK","Close.0701.HK","Close.0715.HK","Close.1026.HK","Close.1191.HK","Close.1193.HK","Close.1196.HK","Close.1435.TW","Close.1504.TW","Close.2371.TW","Close.3027.TW","Close.3MINDIA.NS","Close.8092.HK","Close.ABIRLANUV.NS","Close.AFAN","Close.ALCHEM.NS","Close.ALTRI.PA","Close.AMARDEE.BO","Close.ARTO.PA","Close.AURANPAP.BO","Close.AXON.AT","Close.BACPHAR.BO","Close.BALMLAWRI.NS","Close.BCG.V","Close.BEEYU.BO","Close.BEML.BO","Close.BEML.NS","Close.BI.PA","Close.BMMCF","Close.BURE.ST","Close.CADO.BA","Close.CDE.V","Close.CEW3.DE","Close.CEXE","Close.CFC.DE","Close.CHA.L","Close.CHHATTIND.BO","Close.CIEM.PA","Close.CNWHF","Close.CODI","Close.COME.BA","Close.DCMSRMCON.NS","Close.DHANROTO.BO","Close.DLYT","Close.ECSTSTL.BO","Close.ESGI","Close.ESWB","Close.FAM1.DE","Close.FCIC","Close.FNSI","Close.FOAF.PA","Close.FORE.PA","Close.GBA.AX","Close.GOI-H.V","Close.GPG.L","Close.GPG.NZ","Close.GREENFIRE.NS","Close.GSPH","Close.HCTI","Close.HNG.AX","Close.HPCQ","Close.HRG","Close.HWC.L","Close.IEP","Close.IHC.L","Close.J36.SI","Close.J37.SI","Close.JML.V","Close.KKO.AX","Close.KOATOOLIN.BO","Close.KR.V","Close.KSW.DE","Close.LAX.PA","Close.LPTC","Close.MAGAA","Close.MANAKSIA.BO","Close.MANAKSIA.NS","Close.MAVIIND.BO","Close.MBC.L","Close.MCDHOLDIN.NS","Close.MCTC","Close.MEVA.AT","Close.MIDW-B.ST","Close.MIR.AX","Close.MLHOP.PA","Close.MLNEI.PA","Close.MLT.AX","Close.MMAM","Close.MONC.PA","Close.MONOT.BO","Close.MOP.BR","Close.MOPF.BR","Close.MTV.V","Close.N21.SI","Close.NBNK.L","Close.NETWORK.BO","Close.NOHO","Close.NRL.V","Close.OCX.TO","Close.ODET.PA","Close.ODYCORP.BO","Close.OPA.V","Close.OPBL","Close.OTCO.BO","Close.PACQF","Close.PET.V","Close.PGEC","Close.PGRD","Close.PHOT","Close.PICO","Close.PRD.V","Close.PRLX","Close.PWRV","Close.PZS.DE","Close.RAJDHNIL.BO","Close.RES.TO","Close.REX","Close.RHL.AX","Close.RII-A.V","Close.SCHO.CO","Close.SCO.DE","Close.SEAGOLD.BO","Close.SEB","Close.SGMZ","Close.SOFTBPO.BO","Close.SOL.AX","Close.SVS.V","Close.SVW.AX","Close.SVWPA.AX","Close.TBLZ","Close.TEXF.BR","Close.TRS.NZ","Close.U04.SI","Close.U96.SI","Close.UNIVPRIM.BO","Close.USGT","Close.VAPIPPR.BO","Close.VARDHCH.BO","Close.VCMG","Close.VNTH","Close.VSVS.L","Close.YOW.AX","Close.ZMDC"
2012-02-17,76.4006118761919,6.48682225555266,0.846551417043519,72.6830298084603,0.44,14.5553108455168,0.654504585113269,7.65184029602271,0.93,3.26497071226981,0.207,4.3543163185801,0.033202417739628,0.05,4.46656398689388,0.345,0.493813841269841,0.517380952380952,0.626,10.7065155462701,0.30029969813219,4.41,17.255395116745,9.65,11.8238389625931,3783.8,0.06,885.255614281353,1.02,73.0255733072857,13.75,8.35,2315.72111407661,3.16,0.16,5.14,265.66619380812,0.9,3.19,611.114749113724,610.735810680485,20.11,0.0022,18.7961885796347,4.58443033861402,0.6,1.898,0.1,0.69,0.48,4.71,7.96,0.07,11.2072974148013,0.622,40.4014308867347,7.07,0.25,4.93,0.75,0.35,0.59,0.35,0.1,3.11,336.93837295907,0.073,0.7,29,0.575,10.3,0.08,1.05,0.768570392721509,0.05,4.79373823781009,13,33.9164007549394,40,48.1819257637547,30.0022283569932,0.11,0.18,0.29,0.2,1.15,0.01,0.06,0.05,58.0537367929021,58.2621760733093,10.2,167419.13754798,54.1,0.0212,1.15,18.0697674418605,1.73,14.67,0.655967877262376,2.98,0,2238.52868445386,10.62,290,8193,0.25,1.42497917600004,90.5,8.08,0.2565,0.4,36.4776330673911,314.789070666495,55.2,0.26,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,24.190001,0.3,0.06,0.13,0.959594594594595,97.3,6.31,29.51,2.44102917050809,0.015,109.969400905939,1.5,6.5,2019.36241781871,5.4,157,11.6269892541728,0.18,6.40046513577834,67.6793138934489,0.5,17.7551544849505,0.001,1.68525149299304,4.46736848162176,1.66,1.13,20,4.45,0.0023,0.035,262.384654921118,0.15,0.51
2012-02-20,75.5407287937361,6.47122893282296,0.829955726078618,73.9502308262915,0.46,14.4870561639435,0.661942137216829,7.37103750020801,0.93,3.23649713047676,0.207,4.36320267841393,0.033202417739628,0.049,4.35762584091199,0.345,0.500672366843034,0.527142857142857,0.652,10.6872937948406,0.308884240958673,4.34,17.5116633610531,9.64,11.6015420671324,3783.8,0.064,885.255614281353,1.02,73.0255733072857,13.8,8.35,2315.72111407661,3.16,0.174,5.14,265.66619380812,0.9,3.19,611.114749113724,610.735810680485,20.12,0.0022,18.6110044556974,4.58443033861402,0.6,1.935,0.09,0.69,0.48,4.71,7.96,0.07,10.9672968861261,0.622,40.4014308867347,7.07,0.23,4.93,0.75,0.35,0.57,0.35,0.1,3.11,336.93837295907,0.071,0.7,29,0.575,10.3,0.08,0.77,0.761035388871298,0.05,4.74502138579983,13,33.8085410324532,40,47.6364700003914,30.4877013077536,0.11,0.18,0.29,0.2,1.13,0.01,0.06,0.05,58.0537367929021,58.2621760733093,10.2,175848.131729429,54.1,0.0212,1.09,18.6558139534884,1.77,14.67,0.590371089536138,3,0,2238.52868445386,10.62,290,8193,0.25,1.43932460394635,90.5,8.08,0.2565,0.4,36.0226487889499,311.800566831053,55.2,0.26,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,23.709999,0.3,0.06,0.11,0.958625307125307,97.3,6.31,29.07,2.39610524289384,0.015,107.715929575899,1.49,6.5,1975.02625339659,5.4,157,11.6526181797882,0.18,6.76394834102007,68.054788589113,0.4,17.9074775261082,0.001,1.70803199176959,4.45860893557937,1.66,1.13,20,4.45,0.0023,0.035,268.376297857851,0.15,0.51
2012-02-21,75.2397697148766,6.5102122396472,0.829955726078618,73.7692021094585,0.42,14.4870561639435,0.661942137216829,7.25696136440829,0.93,3.14158519116659,0.204,4.33654359891242,0.033202417739628,0.049,4.33038903165206,0.345,0.500672366843034,0.517380952380952,0.652,10.6104067891223,0.304591969545431,4.38,17.0845496205396,9.54,11.8682627812941,3778.7,0.062,875.279801139145,1.02,70.939128355649,13.8,8.35,2315.72111407661,3.31,0.175,4.89,262.919283697707,0.9,3.34,615.160271922893,614.30004175228,20.77,0.0022,18.8887806416033,4.58443033861402,0.6,1.92,0.1,0.822,0.44,4.71,7.96,0.07,10.9891151160057,0.622,39.6992043939178,7,0.25,5.17,0.69,0.38,0.584,0.35,0.1,3.11,336.93837295907,0.071,0.7,29,0.57,10.6,0.08,1.05,0.757267886946193,0.05,4.69630453378956,13,34.1735981351141,40,47.2728328248159,30.8275323732859,0.11,0.2,0.29,0.2,1.14,0.01,0.06,0.05,57.3076646734753,56.9104935884086,10.69,174912.764588178,52.4,0.0212,1.11,19.1441860465116,1.77,14.67,0.590371089536138,2.962,0,2238.52868445386,10.83,290,8193,0.24,1.42976098531548,90.5,7.72,0.2415,0.4,36.5567582737632,314.789070666495,53.9,0.32,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,23.58,0.33,0.06,0.14,0.954748157248157,97.3,6.41,29.67,2.38112806228075,0.015,109.969400905939,1.49,6.5,2005.87049211462,5.4,157,11.7209619814292,0.18,6.96149356126015,67.937452746718,0.35,18.3168456992197,0.001,1.71562242823164,4.46736848162176,1.68,1.13,19.5,4.45,0.0023,0.035,263.210858673306,0.15,0.51
2012-02-22,74.4228807865437,6.54919554647143,0.821653601150328,73.0903444213346,0.42,14.4017378119768,0.661942137216829,7.45878837390011,1.1,3.17005877295964,0.21,4.46095263658614,0.0341375965665236,0.049,4.42117233514661,0.345,0.514389417989418,0.517380952380952,0.652,10.7641808005589,0.304591969545431,4.37,17.255395116745,9.65,11.8682627812941,3758.75,0.065,844.178736636966,1.02,67.7187459302966,13.8,8.76,2315.72111407661,3.17,0.15,5,263.694120637334,1,3.5,616.50877952595,617.093628268011,20.68,0.0022,19.1665568275093,4.72335275073851,0.6,1.928,0.09,0.81,0.47,4.48,7.96,0.07,10.6982053842782,0.67,39.3246835977487,7.35,0.24,5.42,0.69,0.38,0.59,0.35,0.1,3.11,336.93837295907,0.071,0.7,28.5,0.565,10.35,0.08,1.12,0.753500385021087,0.05,4.58912745936698,13,34.3727144589266,40,46.0819210748061,29.8662959307803,0.1,0.17,0.27,0.2,1.14,0.01,0.06,0.05,55.0228188077305,55.1859331766386,10.69,176274.837311009,50.05,0.0212,1.14,19.5348837209302,1.77,14.67,0.590371089536138,2.996,0,2238.52868445386,11.045,290,8193,0.24,1.36759746421481,90.5,7.72,0.195,0.4,36.6062117750181,310.037349568143,51.25,0.32,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,23.209999,0.3,0.06,0.14,0.959594594594595,97.3,6.41,29.67,2.38112806228075,0.015,109.969400905939,1.49,6.5,1960.10162175883,5.4,157,11.6099033037626,0.18,6.96939537006975,67.6636691144629,0.35,18.5167696907393,0.001,1.77634591992806,4.43233029745218,1.6,1.13,19.5,4.45,0.0023,0.035,264.450997168273,0.15,0.51
2012-02-23,73.8639567829475,6.57258553056597,0.805057910185427,72.7282869876686,0.42,14.3846741415834,0.661942137216829,7.40613784968485,1.08,3.16056757902863,0.212,4.46095263658614,0.0335165236051502,0.048,4.35762584091199,0.345,0.507530892416226,0.517380952380952,0.678,10.7449590491293,0.30029969813219,4.39,17.0418382464883,10.05,11.8238389625931,3750,0.069,838.212809169567,1.02,66.7208809534269,13.86,9.19,2315.72111407661,3.06,0.15,4.76,261.581513776068,0.9,3.33,621.132234165001,620.995016333084,20.77,0.0022,17.7776758979796,4.67704528003035,0.6,1.85,0.06,0.755,0.47,4.26,7.96,0.07,11.0618425489376,0.69,38.7629024034952,7.71,0.24,5.69,0.75,0.4,0.569,0.25,0.1,3.11,336.93837295907,0.071,0.7,29,0.565,10.4,0.08,1.12,0.753500385021087,0.05,4.61835757057314,13,34.497162368724,40,44.1819168324241,28.9827351603964,0.1,0.17,0.25,0.2,1.14,0.01,0.06,0.05,54.1368581659111,54.2537383594657,10.16,176526.941026223,48.45,0.0212,1.09,19.4372093023256,1.75,14.67,0.590371089536138,2.984,0,2238.52868445386,11.265,290,8193,0.27,1.32934298969132,90.5,7.72,0.18,0.4,36.8435953068526,313.792902721348,48.7,0.28,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,23.799999,0.31,0.06,0.14,0.958625307125307,95.4,6.3,30.200001,2.35866609847362,0.015,109.518706639931,1.49,6.5,1991.17468492914,5.4,157,11.5757314029421,0.1,6.89827909078332,67.2960168082919,0.3,18.5167696907393,0.001,1.75357461054191,4.46736848162176,1.68,1.13,19.5,4.45,0.0023,0.0355,276.846552051148,0.15,0.51
2012-02-24,74.3798866324209,6.63495882148475,0.796755785257138,72.8188013460851,0.41,14.5041198343368,0.676817241423948,7.3534873254696,1.08,3.17005877295964,0.235,4.54092987509067,0.033202417739628,0.049,4.40301749265926,0.345,0.514389417989418,0.517380952380952,0.664,10.7641808005589,0.291724005349858,4.4,17.3835292388991,9.79,11.6460547868114,3800.1,0.069,842.809507382153,1.02,67.2651709408104,14.25,9.64,2315.72111407661,2.93,0.152,4.76,261.25283491427,0.9,3.17,628.934313868399,629.953759297324,20.26,0.0022,18.0554520838855,4.72335275073851,0.6,1.919,0.08,0.797,0.47,4.05,7.96,0.05,10.8727512233147,0.685,38.716087303974,8.09,0.25,5.97,0.75,0.4,0.569,0.25,0.1,3.11,336.93837295907,0.075,0.7,27.5,0.5,9.75,0.08,1.12,0.745965381170876,0.05,4.5014371257485,13,34.7294641933997,41.25,45.000100477469,29.3322756849439,0.11,0.17,0.24,0.2,1.14,0.01,0.06,0.05,53.6705630912694,53.2749338014341,10,178166.951413884,48.95,0.0213,1.09,19.2418604651163,1.77,14.67,0.573971892604579,2.984,0,2238.52868445386,11.49,290,8193,0.25,1.33412479900675,90.5,7.36,0.2625,0.4,36.4677401911426,315.77527693219,46.3,0.32,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,22.950001,0.34,0.06,0.11,0.945055282555283,95.4,6.19,30.370001,2.34368891786053,0.015,109.969400905939,1.469,6.5,1961.09659720135,5.4,157,11.5586454525318,0.1,6.85877004673531,67.3429511452499,0.3,18.0026794268318,0.001,1.80671685516666,4.52868530391853,1.61,1.13,19.5,4.45,0.0023,0.035,277.053102989195,0.15,0.51
2012-02-27,73.6059918582107,6.6271621601199,0.796755785257138,72.7282869876686,0.38,14.4188014823701,0.691692345631068,7.34471223810039,1.04,3.11311160937354,0.231,4.4520662767523,0.033202417739628,0.047,4.38486265017192,0.345,0.500672366843034,0.507619047619048,0.626,10.8410678062771,0.291724005349858,4.4,17.3835292388991,9.79,11.6460547868114,3831.9,0.063,823.542495725143,1.02,63.9540735175608,14.1,9.16,2315.72111407661,2.83,0.152,4.76,254.726117893185,1,3.02,619.253955717886,619.50189250571,20.27,0.0022,17.7776758979796,4.72335275073851,0.6,1.85,0.06,0.769,0.47,3.86,8.05,0.05,11.0327515757648,0.685,37.4988947164247,8.49,0.24,6.26,0.75,0.4,0.569,0.345,0.1,3.11,336.93837295907,0.075,0.7,27,0.49,9.05,0.08,0.92,0.764802890796403,0.05,4.52092386655261,13,34.132114392304,41.25,43.9728254564682,28.7885459800922,0.11,0.17,0.24,0.2,1.14,0.01,0.06,0.05,50.6396451060978,50.897837017643,10,178877.830441235,47.85,0.0213,1.09,18.9488372093023,1.78,14.67,0.573971892604579,2.954,0,2238.52868445386,11.715,290,8193,0.27,1.31021575242957,90.5,7.29,0.213,0.4,36.3985039046599,311.800566831053,45.1,0.27,0.02,14.85,9.71,0.08,0.4,2.69973,0.13,22.83,0.32,0.06,0.11,0.959594594594595,95.4,6.04,31.26,2.32122695405341,0.015,111.772177969971,1.47,6.5,1949.46539298188,5.4,157,11.5586454525318,0.1,6.81926100268729,67.2803720293059,0.35,18.0026794268318,0.001,1.85225947393898,4.50240666579135,1.61,1.13,20.25,4.45,0.0023,0.035,283.044745925928,0.15,0.51
2012-02-28,75.8846820267184,6.6271621601199,0.813351476222038,73.0903444213346,0.39,14.6576928678768,0.684254793527508,7.47633854863853,1.02,3.15107638509761,0.247,4.46095263658614,0.0325813447782547,0.048,4.46656398689388,0.345,0.500672366843034,0.507619047619048,0.626,11.2447245862981,0.287431733936616,4.4,17.3835292388991,9.79,11.6460547868114,3825.25,0.063,848.090820222146,1.02,66.2673059639407,14.3,9.61,2315.72111407661,2.91,0.137,4.99,257.801753819518,1,3.1,644.297668346079,642.958386180899,20.48,0.0022,18.0554520838855,4.62148557667469,0.6,1.85,0.06,0.72,0.47,3.67,8.05,0.05,11.0327515757648,0.715,38.0606759106782,8.39,0.24,6.57,0.75,0.3,0.55,0.25,0.1,3.11,336.93837295907,0.075,0.7,26.5,0.475,9.25,0.08,1.5,0.745965381170876,0.05,4.5014371257485,13,35.260442992769,41.25,44.5455540079996,28.7691270620618,0.11,0.17,0.24,0.2,1.15,0.01,0.01,0.05,52.7379729419858,52.2961292434025,10,176491.307992271,48.6,0.015,1.1,19.1441860465116,1.785,14.67,0.573971892604579,2.98,0,2238.52868445386,11.945,290,8193,0.3,1.31499756174501,90.5,6.93,0.1845,0.4,36.3886149847706,310.62508865578,45.55,0.27,0.02,14.85,9.71,0.08,0.4,2.69973,0.05,22.57,0.34,0.06,0.25,0.940208845208845,95.4,5.99,31.139999,2.35866609847362,0.015,109.969400905939,1.45,6.5,1974.03127795407,5.4,157,11.5501024773267,0.1,6.8429664291161,66.8814301651628,0.35,18.0026794268318,0.001,1.86744034686308,4.55496394204572,1.61,1.13,20.25,4.45,0.0023,0.035,287.797083234379,0.15,0.51
2012-02-29,75.8416878725956,6.72072209649806,0.821653601150328,75.1269174857062,0.36,14.5894381863035,0.669379689320388,7.64306520865351,1.02,3.17005877295964,0.248,4.53204351525683,0.0325813447782547,0.047,4.38486265017192,0.345,0.493813841269841,0.497857142857143,0.638,11.5330508577416,0.287431733936616,4.35,17.7679316053612,9.92,11.5126944297305,3800,0.063,860.609487694721,1.02,66.0858759681462,14.29,10.09,2315.72111407661,2.89,0.137,5.23,259.749974295762,1,2.98,639.048120891323,641.176270645002,20.49,0.0022,18.1480441458542,4.67704528003035,0.6,1.85,0.06,0.72,0.47,3.49,8.85,0.05,10.8582057367283,0.721,38.2947514082839,8,0.26,6.89,0.36,0.32,0.55,0.25,0.1,3.11,336.93837295907,0.075,0.7,27,0.485,9.25,0.08,1.3,0.753500385021087,0.05,4.44297690333618,13,35.4263746453766,41.25,46.3637398858772,29.6721067504761,0.11,0.17,0.24,0.2,1.14,0.01,0.01,0.05,52.3183073748082,52.3427389842611,10,177363.426498256,49.2,0.015,1.1,19.5348837209302,1.95,14.67,0.573971892604579,2.97,0,2238.52868445386,12.18,290,8193,0.3,1.35803384558394,90.5,7.25,0.186,0.4,35.9534125024672,310.804398885906,46.4,0.22,0.03,14.85,9.71,0.08,0.4,2.69973,0.13,22.110001,0.32,0.06,0.18,0.950871007371007,95.4,5.67,30.67,2.41108242350693,0.015,110.420095171947,1.45,6.5,1903.50741361358,5.4,157,11.6526181797882,0.1,7.103726119833,67.3038391977849,0.25,17.6218718239375,0.001,1.84466903747692,4.63379985642728,1.56,1.13,21,4.45,0.0023,0.035,279.11944523635,0.15,0.51
2012-03-01,75.7556995643501,6.63495882148475,0.829955726078618,72.1852008371695,0.36,14.6576928678768,0.669379689320388,7.76591643182244,0.95,3.11311160937354,0.243,4.48761171608765,0.0322743776824034,0.047,4.2396057281575,0.345,0.493813841269841,0.497857142857143,0.638,11.5714943606008,0.287431733936616,4.36,18.3658908420801,9.89,11.8682627812941,3834.85,0.063,860.902893963609,1.02,64.7251509996874,13.99,10.59,2219.23273432342,2.75,0.137,5.49,256.862530494869,1,2.96,638.518350047265,640.30929551943,20.49,0.0022,18.4258203317601,4.81597695364898,0.56,1.839,0.06,0.735,0.47,3.32,9.3,0.05,10.8000237903828,0.77,38.7629024034952,8,0.26,6.89,0.5,0.35,0.55,0.25,0.1,3.11,336.93837295907,0.075,0.7,26.5,0.48,9,0.08,1.3,0.764802890796403,0.05,4.4819503849444,13,35.4512677119007,41.25,45.9273752751865,29.4002418980503,0.1,0.17,0.25,0.2,1.14,0.01,0.01,0.05,52.2250483598798,52.3427389842611,10,177318.885205816,48.8,0.011,1.1,19.4372093023256,1.755,14.67,0.573971892604579,2.988,0,2238.52868445386,12.42,290,8193,0.3,1.3532520362685,90.5,7.25,0.195,0.4,36.29959690215,305.82355916017,46.5,0.2,0.03,14.85,9.71,0.07,0.4,2.69973,0.13,22.309999,0.4,0.06,0.14,0.94990171990172,93.5,5.75,30.129999,2.39610524289384,0.015,109.969400905939,1.44,6.5,1895.42821799522,5.4,149.2,11.5928173533523,0.1,7.52252198674195,67.2725496398129,0.45,17.6218718239375,0.001,1.81430729162871,4.68635713268165,1.56,1.13,20,4.45,0.0023,0.04,287.589699429646,0.15,0.51
2012-03-02,76.0996527973324,6.67394212830898,0.821653601150328,72.4114867332108,0.36,14.7771385606302,0.669379689320388,7.86244239288374,0.98,3.26497071226981,0.242,4.57647531442602,0.0322743776824034,0.047,4.33038903165206,0.345,0.493813841269841,0.497857142857143,0.612,12.2442556606357,0.30029969813219,4.38,18.237756719926,9.95,12.0016231383749,3800,0.058,854.839164406581,1.02,65.5869434797113,13.9,11.11,2220.19761812095,2.88,0.14,5.7,254.726117893185,0.9,2.99,638.229384132325,638.141857705501,22,0.0022,18.4258203317601,4.862275162863,0.55,1.75,0.06,0.69,0.44,3.48,9.7,0.05,10.4800230854826,0.81,39.6992043939178,8,0.28,7.23,0.55,0.35,0.475,0.25,0.1,3.11,336.93837295907,0.075,0.7,26.5,0.485,8.9,0.08,1.3,0.764802890796403,0.05,4.4819503849444,13,35.61719853485,41.25,45.8182841225139,29.6332689144153,0.1,0.17,0.24,0.2,1.14,0.01,0.01,0.05,52.4581958972007,52.1563000208265,10,175838.332645092,49.65,0.011,1.09,20.0232558139535,1.76,14.67,0.573971892604579,2.99,0,2238.52868445386,12.665,290,8193,0.31,1.36759746421481,90.5,7.5,0.1875,0.4,35.7555984974473,302.536204941185,45.85,0.2,0.03,14.85,9.71,0.07,0.4,1.79982,0.13,22.25,0.4,0.06,0.16,0.959594594594595,93.5,5.29,28.700001,2.39610524289384,0.015,109.518706639931,1.465,6.5,1850.87318882501,5.4,141.75,11.5928173533523,0.1,7.6568527365052,67.5854452195329,0.45,17.688513154444,0.001,1.85984991040103,4.68635713268165,1.56,1.13,20,4.45,0.0023,0.06,285.111088173083,0.15,0.51
2012-03-05,75.1537814066311,6.71292543513322,0.829955726078618,72.275715195586,0.35,14.5553108455168,0.669379689320388,7.69571573286876,0.98,3.19853235475269,0.234,4.50538443575532,0.0322743776824034,0.046,4.3485438741394,0.345,0.493813841269841,0.488095238095238,0.652,12.5710254349384,0.30029969813219,4.32,18.4086022161314,9.71,12.3572803909164,3946.05,0.058,848.482028580663,1.02,63.1829960354342,14.19,12.24,2220.19761812095,2.75,0.12,6.19,253.71622861325,1,2.96,641.215365253379,642.428568048605,22,0.0022,18.0554520838855,4.84374291308559,0.54,1.75,0.07,0.69,0.48,3.71,9.9,0.05,10.5600232617076,0.77,41.0568422800305,7.62,0.28,6.89,0.45,0.35,0.43,0.25,0.1,3.11,336.93837295907,0.075,0.7,26.5,0.46,8.85,0.08,1.3,0.772337894646614,0.05,4.46246364414029,13,34.7626488646047,41.25,47.181923530922,30.0993229471453,0.1,0.2,0.23,0.2,1.17,0.01,0.01,0.05,52.0385303300231,51.9698610573919,10,176062.820758992,47.2,0.015,1.04,19.1441860465116,1.79,14.67,0.778961854249071,2.95,0,2238.52868445386,13.165,290,8193,0.31,1.33890660832219,90.5,7.7,0.1935,0.4,36.0424315741776,305.82355916017,48.45,0.23,0.02,14.85,9.71,0.07,0.4,1.79982,0.13,22.73,0.43,0.06,0.16,0.959594594594595,93.5,5.56,28.57,2.39610524289384,0.015,109.969400905939,1.47,6.5,1900.30362154296,5.4,149.2,11.7038760310189,0.1,7.68055816293401,67.3585959242359,0.45,18.0883611374831,0.001,1.82948816455282,4.5900021262153,1.56,1.13,19.5,4.45,0.0023,0.0599,277.673588670021,0.15,0.51
2012-03-06,73.949945091193,6.54919554647143,0.821653601150328,71.2348000737961,0.31,14.4017378119768,0.661942137216829,7.52021398548457,0.98,3.08463802758049,0.236,4.60313439392753,0.0328954506437768,0.045,4.31223418916471,0.345,0.486955315696649,0.488095238095238,0.612,12.5902471863679,0.30029969813219,4.23,18.109622597772,9.48,12.4461191382205,4039.6,0.056,852.687518434732,1.02,63.0922810375369,13.9,12.85,2219.23273432342,2.75,0.139,6.45,253.176397059809,0.9,3.1,645.212727076725,645.414815703352,20.74,0.0022,17.3147155881364,4.84374291308559,0.54,1.71,0.1,0.66,0.48,3.32,9.99,0.05,10.2327498135142,0.82,42.1335895690165,8,0.27,7.96,0.75,0.35,0.429,0.25,0.1,3.11,336.93837295907,0.075,0.7,26,0.485,8.75,0.08,1.25,0.772337894646614,0.05,4.28708297690334,13,34.8041292887818,41.25,46.0001027103016,30.2352553733582,0.1,0.2,0.25,0.2,1.15,0.01,0.01,0.05,51.0593106732754,51.2707149445122,10,174220.592903651,46.15,0.011,1.14,18.753488372093,1.76,14.67,0.573971892604579,2.946,0,2238.52868445386,13.425,290,8193,0.31,1.27674308722152,90.5,7.32,0.1875,0.4,35.8248337948402,307.208232603925,48.25,0.24,0.02,14.85,9.71,0.07,0.4,1.79982,0.13,21.940001,0.4,0.06,0.19,0.940208845208845,88.85,5.17,29.809999,2.41108242350693,0.015,109.068012373923,1.469,6.5,1842.69451954181,5.4,149.2,11.6099033037626,0.1,7.58573645721877,67.2725496398129,0.45,18.3644466495815,0.001,1.79912641870461,4.43233029745218,1.56,1.13,20,4.45,0.0023,0.04,270.235256300274,0.15,0.51
2012-03-07,73.8639567829475,6.4946189169175,0.813351476222038,67.7047400955521,0.32,14.2993557896168,0.669379689320388,7.46756346126932,0.98,3.03718205792541,0.238,4.70088435209974,0.03165330472103,0.044,4.2396057281575,0.345,0.486955315696649,0.478333333333333,0.6,12.6479124406567,0.296007426718948,4.16,18.0669112237206,9.42,12.890624028164,3994.05,0.059,851.562794403993,1.02,62.0944160606672,13.91,12.21,2219.23273432342,2.75,0.137,6.77,249.560929580034,0.9,2.95,634.95443709633,636.31157688485,20.33,0.0022,17.4998997120737,4.862275162863,0.54,1.918,0.06,0.644,0.48,3.8,9.3,0.05,10.4727503421894,0.813,43.1167066589602,7.24,0.28,8.35,0.75,0.31,0.43,0.25,0.1,3.11,336.93837295907,0.075,0.7,26.5,0.49,8.45,0.08,1.3,0.764802890796403,0.05,4.28708297690334,13,34.845613031592,41.25,45.845556910682,29.9536810619172,0.1,0.175,0.23,0.2,1.11,0.01,0.01,0.05,49.5671664344217,49.7792032370355,10,165337.277539309,44.7,0.014,1.09,19.4372093023256,1.765,13.21,0.573971892604579,2.906,0,2283.2895004955,13.69,290,8193,0.31,1.29108851516783,90.5,7.25,0.1725,0.4,35.8050519987023,304.32930724245,48.7,0.24,0.02,14.85,9.71,0.07,0.4,1.79982,0.13,22.24,0.4,0.06,0.19,0.959594594594595,84.45,5.07,31.75,2.39610524289384,0.015,110.420095171947,1.45,6.5,1890.45334078263,5.5,149.2,11.6611611549933,0.1,7.48301294269394,67.1239242394458,0.2,18.3739668396539,0.001,1.82189772809077,4.36225392911302,1.57,1.13,20.1,4.45,0.0023,0.04,275.607246422866,0.15,0.51
2012-03-08,75.1107872525083,6.53360222374174,0.821653601150328,66.6638249737622,0.31,14.3846741415834,0.669379689320388,7.75714134445323,0.98,3.15107638509761,0.243,4.72754343160125,0.0322743776824034,0.045,4.29407934667737,0.345,0.480096790123457,0.488095238095238,0.612,12.7632429492341,0.30029969813219,4.12,18.109622597772,9.5,12.7128398523822,3994.05,0.058,860.902893963609,1.02,62.0944160606672,13.75,12.21,2219.23273432342,2.75,0.149,5.49,249.560929580034,0.9,2.96,638.518350047265,640.30929551943,20.33,0.0022,17.5924917740423,4.85300440722722,0.52,1.95,0.06,0.68,0.48,3.32,9.3,0.05,10.4436593690166,0.815,43.1167066589602,8,0.28,8.35,0.75,0.18,0.45,0.25,0.1,3.11,336.93837295907,0.075,0.7,26,0.51,8.45,0.08,1.3,0.761035388871298,0.05,4.41374679213003,13,35.4429719589286,41.25,46.3455580270984,30.3323499635103,0.1,0.19,0.25,0.2,1.11,0.01,0.01,0.05,49.5671664344217,49.7792032370355,10,172348.9677953,44.7,0.05,1.1,19.5348837209302,1.75,13.21,0.573971892604579,2.93,0,2283.2895004955,12.42,290,8193,0.31,1.32456118037588,90.5,7.25,0.1755,0.4,35.8742872960952,306.819727105318,46.5,0.21,0.02,14.85,9.71,0.06,0.4,1.79982,0.1,22.559999,0.38,0.06,0.18,0.959594594594595,93.5,5.06,31.940001,2.39610524289384,0.015,116.27912063005,1.45,6.5,1899.40811976529,5.5,149.2,11.6269892541728,0.1,7.60154007483798,66.5685345854427,0.27,18.3739668396539,0.001,1.82948816455282,4.52868530391853,1.56,1.13,20,4.45,0.0023,0.04,286.763495677459,0.15,0.51
